date,SPY,EWJ
2010-11-22,120.19,10.46
2010-11-23,118.45,10.255
2010-11-24,120.2,10.435
2010-11-26,118.8,10.27
2010-11-29,119.16,10.32
2010-11-30,118.49,10.27
2010-12-01,121.01,10.48
2010-12-02,122.56,10.58
2010-12-03,122.89,10.6375
2010-12-06,122.76,10.685
2010-12-07,122.83,10.56
2010-12-08,123.28,10.59
2010-12-09,123.76,10.605
2010-12-10,124.48,10.575
2010-12-13,124.56,10.715
2010-12-14,124.67,10.7625
2010-12-15,124.1,10.69
2010-12-16,124.82,10.75
2010-12-17,124.3,10.72
2010-12-20,124.6,10.73
2010-12-21,125.39,10.72
2010-12-22,125.78,10.7575
2010-12-23,125.6,10.75
2010-12-27,125.65,10.78
2010-12-28,125.83,10.86
2010-12-29,125.92,10.96
2010-12-30,125.72,10.87
2010-12-31,125.75,10.91
2011-01-03,127.05,11.0125
2011-01-04,126.98,11.02
2011-01-05,127.64,10.94
2011-01-06,127.39,10.94
2011-01-07,127.14,10.9825
2011-01-10,126.98,10.9775
2011-01-11,127.43,11.055
2011-01-12,128.58,11.16
2011-01-13,128.37,11.15
2011-01-14,129.3,11.145
2011-01-18,129.52,11.18
2011-01-19,128.25,11.16
2011-01-20,128.08,11.06
2011-01-21,128.37,10.95
2011-01-24,129.1,11.02
2011-01-25,129.17,11.12
2011-01-26,129.67,11.0975
2011-01-27,129.99,11.11
2011-01-28,127.72,10.92
2011-01-31,128.68,10.93
2011-02-01,130.74,11.15
2011-02-02,130.49,11.26
2011-02-03,130.78,11.35
2011-02-04,131.15,11.35
2011-02-07,131.97,11.34
2011-02-08,132.57,11.405
2011-02-09,132.27,11.33
2011-02-10,132.32,11.32
2011-02-11,133.11,11.325
2011-02-14,133.43,11.43
2011-02-15,133.01,11.35
2011-02-16,133.85,11.51
2011-02-17,134.25,11.61
2011-02-18,134.53,11.6
2011-02-22,131.83,11.28
2011-02-23,131.02,11.3
2011-02-24,130.93,11.27
2011-02-25,132.33,11.415
2011-02-28,133.15,11.53
2011-03-01,130.93,11.51
2011-03-02,131.21,11.41
2011-03-03,133.47,11.515
2011-03-04,132.47,11.44
2011-03-07,131.43,11.22
2011-03-08,132.58,11.27
2011-03-09,132.39,11.27
2011-03-10,129.94,10.9925
2011-03-11,130.84,10.81
2011-03-14,130.05,10.05
2011-03-15,128.56,10.03
2011-03-16,126.18,9.655
2011-03-17,127.85,10.1
2011-03-18,127.76,10.372
2011-03-21,129.74,10.6675
2011-03-22,129.29,10.63
2011-03-23,129.66,10.57
2011-03-24,130.9,10.585
2011-03-25,131.3,10.33
2011-03-28,130.98,10.305
2011-03-29,131.86,10.29
2011-03-30,132.77,10.45
2011-03-31,132.59,10.315
2011-04-01,133.15,10.3
2011-04-04,133.26,10.16
2011-04-05,133.24,9.96
2011-04-06,133.66,9.87
2011-04-07,133.32,9.79
2011-04-08,132.86,9.98
2011-04-11,132.46,9.91
2011-04-12,131.47,9.93
2011-04-13,131.46,9.97
2011-04-14,131.56,10.0425
2011-04-15,132.04,10.03
2011-04-18,130.56,10.0
2011-04-19,131.31,10.03
2011-04-20,133.1,10.18
2011-04-21,133.78,10.22
2011-04-25,133.64,10.21
2011-04-26,134.79,10.221
2011-04-27,135.67,10.235
2011-04-28,136.11,10.51
2011-04-29,136.43,10.53
2011-05-02,136.22,10.555
2011-05-03,135.73,10.56
2011-05-04,134.83,10.54
2011-05-05,133.61,10.46
2011-05-06,134.2,10.52
2011-05-09,134.72,10.56
2011-05-10,135.87,10.61
2011-05-11,134.44,10.43
2011-05-12,135.08,10.46
2011-05-13,134.04,10.24
2011-05-16,133.19,10.18
2011-05-17,133.17,10.19
2011-05-18,134.36,10.27
2011-05-19,134.68,10.12
2011-05-20,133.61,10.01
2011-05-23,132.06,9.855
2011-05-24,131.95,9.98
2011-05-25,132.39,10.0
2011-05-26,133.0,10.09
2011-05-27,133.51,10.09
2011-05-31,134.9,10.27
2011-06-01,131.87,10.14
2011-06-02,131.73,10.15
2011-06-03,130.42,10.06
2011-06-06,129.04,9.961
2011-06-07,128.96,10.04
2011-06-08,128.42,10.03
2011-06-09,129.4,10.1
2011-06-10,127.6,10.0
2011-06-13,127.7,10.0
2011-06-14,129.32,10.2
2011-06-15,127.02,10.0
2011-06-16,127.3,9.965
2011-06-17,127.05,10.0
2011-06-20,127.7,10.01
2011-06-21,129.45,10.18
2011-06-22,128.67,10.08
2011-06-23,128.3,10.06
2011-06-24,126.81,10.12
2011-06-27,127.94,10.07
2011-06-28,129.61,10.19
2011-06-29,130.72,10.35
2011-06-30,131.97,10.43
2011-07-01,133.92,10.52
2011-07-05,133.81,10.54
2011-07-06,133.97,10.6
2011-07-07,135.36,10.67
2011-07-08,134.4,10.58
2011-07-11,131.97,10.45
2011-07-12,131.4,10.48
2011-07-13,131.84,10.68
2011-07-14,130.93,10.58
2011-07-15,131.69,10.66
2011-07-18,130.61,10.53
2011-07-19,132.73,10.66
2011-07-20,132.65,10.77
2011-07-21,134.49,10.86
2011-07-22,134.58,10.88
2011-07-25,133.83,10.84
2011-07-26,133.33,10.86
2011-07-27,130.6,10.68
2011-07-28,130.22,10.6575
2011-07-29,129.33,10.71
2011-08-01,128.78,10.605
2011-08-02,125.49,10.52
2011-08-03,126.17,10.54
2011-08-04,120.26,9.9
2011-08-05,120.08,9.99
2011-08-08,112.26,9.51
2011-08-09,117.48,10.0
2011-08-10,112.29,9.54
2011-08-11,117.33,9.9
2011-08-12,118.12,9.805
2011-08-15,120.62,9.93
2011-08-16,119.59,9.85
2011-08-17,119.67,9.86
2011-08-18,114.51,9.52
2011-08-19,112.64,9.43
2011-08-22,112.73,9.45
2011-08-23,116.44,9.63
2011-08-24,118.08,9.52
2011-08-25,116.28,9.39
2011-08-26,117.97,9.59
2011-08-29,121.36,9.715
2011-08-30,121.68,9.68
2011-08-31,122.22,9.85
2011-09-01,120.94,9.76
2011-09-02,117.85,9.6
2011-09-06,116.99,9.39
2011-09-07,120.29,9.57
2011-09-08,119.04,9.45
2011-09-09,115.92,9.23
2011-09-12,116.67,9.32
2011-09-13,117.74,9.48
2011-09-14,119.37,9.52
2011-09-15,121.43,9.63
2011-09-16,121.52,9.73
2011-09-19,120.31,9.59
2011-09-20,120.17,9.58
2011-09-21,116.63,9.46
2011-09-22,112.86,9.31
2011-09-23,113.54,9.34
2011-09-26,116.24,9.39
2011-09-27,117.54,9.54
2011-09-28,115.14,9.54
2011-09-29,116.05,9.71
2011-09-30,113.15,9.46
2011-10-03,109.93,9.31
2011-10-04,112.34,9.43
2011-10-05,114.42,9.385
2011-10-06,116.49,9.43
2011-10-07,115.71,9.38
2011-10-10,119.58,9.62
2011-10-11,119.7,9.54
2011-10-12,120.75,9.6
2011-10-13,120.51,9.6
2011-10-14,122.57,9.62
2011-10-17,120.23,9.58
2011-10-18,122.58,9.67
2011-10-19,121.13,9.52
2011-10-20,121.66,9.49
2011-10-21,123.97,9.59
2011-10-24,125.49,9.69
2011-10-25,123.05,9.55
2011-10-26,124.3,9.565
2011-10-27,128.63,9.94
2011-10-28,128.6,9.98
2011-10-31,125.5,9.4
2011-11-01,122.0,9.28
2011-11-02,123.99,9.31
2011-11-03,126.25,9.38
2011-11-04,125.48,9.36
2011-11-07,126.26,9.44
2011-11-08,127.88,9.4
2011-11-09,123.16,9.225
2011-11-10,124.32,9.22
2011-11-11,126.66,9.32
2011-11-14,125.46,9.28
2011-11-15,126.08,9.28
2011-11-16,124.08,9.11
2011-11-17,122.11,9.12
2011-11-18,121.98,9.16
2011-11-21,119.66,8.98
2011-11-22,119.19,9.05
2011-11-23,116.56,8.84
2011-11-25,116.34,8.84
2011-11-28,119.71,9.085
2011-11-29,120.05,9.13
2011-11-30,124.99,9.43
2011-12-01,124.97,9.3
2011-12-02,124.86,9.33
2011-12-05,126.22,9.4
2011-12-06,126.26,9.29
2011-12-07,126.73,9.42
2011-12-08,123.95,9.19
2011-12-09,126.05,9.4
2011-12-12,124.21,9.24
2011-12-13,123.05,9.195
2011-12-14,121.74,9.1
2011-12-15,122.18,9.075
2011-12-16,121.59,9.05
2011-12-19,120.29,8.92
2011-12-20,123.93,9.04
2011-12-21,124.17,8.95
2011-12-22,125.27,9.005
2011-12-23,126.39,9.075
2011-12-27,126.49,8.97
2011-12-28,124.83,8.86
2011-12-29,126.12,9.04
2011-12-30,125.5,9.11
2012-01-03,127.5,9.29
2012-01-04,127.7,9.28
2012-01-05,128.04,9.17
2012-01-06,127.71,9.065
2012-01-09,128.02,9.1
2012-01-10,129.13,9.21
2012-01-11,129.2,9.17
2012-01-12,129.51,9.13
2012-01-13,128.84,9.145
2012-01-17,129.34,9.15
2012-01-18,130.77,9.26
2012-01-19,131.46,9.33
2012-01-20,131.95,9.45
2012-01-23,131.61,9.49
2012-01-24,131.46,9.395
2012-01-25,132.56,9.52
2012-01-26,131.88,9.5
2012-01-27,131.82,9.55
2012-01-30,131.37,9.49
2012-01-31,131.32,9.545
2012-02-01,132.47,9.61
2012-02-02,132.68,9.64
2012-02-03,134.54,9.67
2012-02-06,134.45,9.64
2012-02-07,134.79,9.74
2012-02-08,135.19,9.78
2012-02-09,135.36,9.75
2012-02-10,134.36,9.63
2012-02-13,135.36,9.73
2012-02-14,135.19,9.7
2012-02-15,134.56,9.86
2012-02-16,136.05,9.955
2012-02-17,136.41,9.97
2012-02-21,136.47,9.96
2012-02-22,136.03,9.985
2012-02-23,136.63,10.05
2012-02-24,136.93,10.07
2012-02-27,137.16,10.01
2012-02-28,137.56,10.17
2012-02-29,137.02,9.99
2012-03-01,137.73,10.045
2012-03-02,137.31,9.95
2012-03-05,136.75,9.89
2012-03-06,134.75,9.805
2012-03-07,135.69,9.87
2012-03-08,137.04,10.04
2012-03-09,137.57,10.08
2012-03-12,137.58,9.98
2012-03-13,140.06,10.07
2012-03-14,139.91,9.955
2012-03-15,140.72,10.04
2012-03-16,140.3,10.095
2012-03-19,140.85,10.13
2012-03-20,140.44,10.03
2012-03-21,140.21,9.975
2012-03-22,139.2,9.99
2012-03-23,139.65,9.99
2012-03-26,141.61,10.06
2012-03-27,141.17,10.135
2012-03-28,140.47,10.16
2012-03-29,140.23,10.145
2012-03-30,140.81,10.175
2012-04-02,141.84,10.19
2012-04-03,141.26,10.06
2012-04-04,139.86,9.825
2012-04-05,139.79,9.825
2012-04-09,138.22,9.765
2012-04-10,135.9,9.65
2012-04-11,137.0,9.78
2012-04-12,138.79,9.825
2012-04-13,137.14,9.72
2012-04-16,137.05,9.74
2012-04-17,139.08,9.8
2012-04-18,138.61,9.78
2012-04-19,137.72,9.715
2012-04-20,137.95,9.74
2012-04-23,136.79,9.63
2012-04-24,137.31,9.69
2012-04-25,139.19,9.74
2012-04-26,140.16,9.79
2012-04-27,140.39,9.76
2012-04-30,139.87,9.74
2012-05-01,140.74,9.64
2012-05-02,140.32,9.585
2012-05-03,139.25,9.51
2012-05-04,137.0,9.44
2012-05-07,137.1,9.48
2012-05-08,136.55,9.4
2012-05-09,135.74,9.32
2012-05-10,136.02,9.36
2012-05-11,135.61,9.259
2012-05-14,134.11,9.155
2012-05-15,133.34,9.04
2012-05-16,132.83,8.94
2012-05-17,130.86,9.02
2012-05-18,129.74,8.89
2012-05-21,131.97,8.98
2012-05-22,132.2,8.97
2012-05-23,132.27,8.9
2012-05-24,132.53,8.86
2012-05-25,132.1,8.81
2012-05-29,133.7,8.92
2012-05-30,131.76,8.8
2012-05-31,131.47,8.89
2012-06-01,128.16,8.65
2012-06-04,128.1,8.75
2012-06-05,129.07,8.855
2012-06-06,131.97,8.995
2012-06-07,132.05,8.94
2012-06-08,133.1,8.86
2012-06-11,131.41,8.815
2012-06-12,132.92,8.92
2012-06-13,132.07,8.865
2012-06-14,133.47,8.94
2012-06-15,134.14,9.065
2012-06-18,134.4,9.09
2012-06-19,135.7,9.135
2012-06-20,135.48,9.22
2012-06-21,132.44,9.0
2012-06-22,133.46,9.06
2012-06-25,131.32,8.92
2012-06-26,131.98,9.02
2012-06-27,133.17,9.09
2012-06-28,132.79,9.22
2012-06-29,136.1,9.41
2012-07-02,136.51,9.38
2012-07-03,137.41,9.5
2012-07-05,136.79,9.38
2012-07-06,135.49,9.34
2012-07-09,135.32,9.29
2012-07-10,134.14,9.19
2012-07-11,134.16,9.21
2012-07-12,133.51,9.07
2012-07-13,135.75,9.16
2012-07-16,135.43,9.12
2012-07-17,136.36,9.08
2012-07-18,137.37,9.11
2012-07-19,137.73,9.175
2012-07-20,136.47,8.96
2012-07-23,135.09,8.84
2012-07-24,133.93,8.755
2012-07-25,133.96,8.76
2012-07-26,136.17,8.89
2012-07-27,138.68,9.045
2012-07-30,138.68,9.0
2012-07-31,137.71,8.99
2012-08-01,137.59,8.96
2012-08-02,136.64,8.92
2012-08-03,139.35,9.02
2012-08-06,139.62,9.11
2012-08-07,140.32,9.22
2012-08-08,140.49,9.2
2012-08-09,140.61,9.22
2012-08-10,140.84,9.23
2012-08-13,140.77,9.21
2012-08-14,140.79,9.2
2012-08-15,140.95,9.15
2012-08-16,141.99,9.27
2012-08-17,142.18,9.34
2012-08-20,142.19,9.32
2012-08-21,141.76,9.32
2012-08-22,141.82,9.31
2012-08-23,140.66,9.31
2012-08-24,141.51,9.3
2012-08-27,141.54,9.27
2012-08-28,141.4,9.19
2012-08-29,141.51,9.22
2012-08-30,140.49,9.05
2012-08-31,141.16,9.06
2012-09-04,141.03,8.935
2012-09-05,140.91,8.83
2012-09-06,143.77,8.95
2012-09-07,144.33,9.07
2012-09-10,143.51,9.07
2012-09-11,143.91,9.11
2012-09-12,144.39,9.21
2012-09-13,146.59,9.36
2012-09-14,147.24,9.46
2012-09-17,146.74,9.37
2012-09-18,146.62,9.385
2012-09-19,146.7,9.41
2012-09-20,146.71,9.31
2012-09-21,145.87,9.355
2012-09-24,145.65,9.34
2012-09-25,144.1,9.335
2012-09-26,143.29,9.24
2012-09-27,144.64,9.35
2012-09-28,143.97,9.17
2012-10-01,144.35,9.14
2012-10-02,144.5,9.1
2012-10-03,145.09,9.06
2012-10-04,146.13,9.165
2012-10-05,146.14,9.17
2012-10-08,145.64,9.12
2012-10-09,144.2,8.97
2012-10-10,143.28,8.9
2012-10-11,143.36,8.95
2012-10-12,142.89,8.96
2012-10-15,144.08,9.02
2012-10-16,145.54,9.15
2012-10-17,146.2,9.195
2012-10-18,145.82,9.255
2012-10-19,143.39,9.14
2012-10-22,143.41,9.27
2012-10-23,141.42,9.0799
2012-10-24,141.02,9.1
2012-10-25,141.43,9.17
2012-10-26,141.35,9.12
2012-10-31,141.35,9.055
2012-11-01,142.83,9.15
2012-11-02,141.56,9.08
2012-11-05,141.85,9.08
2012-11-06,142.96,9.1
2012-11-07,139.72,8.99
2012-11-08,138.04,8.95
2012-11-09,138.16,8.95
2012-11-12,138.27,8.86
2012-11-13,137.79,8.87
2012-11-14,135.93,8.76
2012-11-15,135.7,8.9
2012-11-16,136.37,9.06
2012-11-19,139.13,9.19
2012-11-20,139.19,9.17
2012-11-21,139.45,9.18
2012-11-23,141.35,9.29
2012-11-26,141.05,9.29
2012-11-27,140.33,9.235
2012-11-28,141.46,9.25
2012-11-29,142.12,9.36
2012-11-30,142.15,9.325
2012-12-03,141.45,9.29
2012-12-04,141.25,9.295
2012-12-05,141.5,9.3
2012-12-06,141.98,9.345
2012-12-07,142.41,9.375
2012-12-10,142.47,9.345
2012-12-11,143.44,9.34
2012-12-12,143.51,9.38
2012-12-13,142.63,9.34
2012-12-14,142.1,9.39
2012-12-17,143.77,9.475
2012-12-18,145.37,9.52
2012-12-19,144.29,9.67
2012-12-20,145.12,9.8
2012-12-21,142.79,9.74
2012-12-24,142.35,9.74
2012-12-26,141.75,9.73
2012-12-27,141.56,9.74
2012-12-28,140.03,9.67
2012-12-31,142.41,9.75
2013-01-02,146.06,9.9899
2013-01-03,145.73,9.8997
2013-01-04,146.37,9.8602
2013-01-07,145.97,9.77
2013-01-08,145.55,9.64
2013-01-09,145.92,9.77
2013-01-10,147.08,9.85
2013-01-11,147.07,9.88
2013-01-14,146.97,9.94
2013-01-15,147.07,9.91
2013-01-16,147.05,9.79
2013-01-17,148.0,9.83
2013-01-18,148.33,9.865
2013-01-22,149.13,9.77
2013-01-23,149.37,9.69
2013-01-24,149.41,9.8
2013-01-25,150.25,9.87
2013-01-28,150.07,9.72
2013-01-29,150.66,9.85
2013-01-30,150.07,9.95
2013-01-31,149.7,9.97
2013-02-01,151.24,9.94
2013-02-04,149.54,9.95
2013-02-05,151.05,9.918
2013-02-06,151.16,10.05
2013-02-07,150.96,10.08
2013-02-08,151.8,10.04
2013-02-11,151.77,10.15
2013-02-12,152.02,10.08
2013-02-13,152.15,10.04
2013-02-14,152.29,9.94
2013-02-15,152.11,9.91
2013-02-19,153.25,10.06
2013-02-20,151.34,10.09
2013-02-21,150.42,9.97
2013-02-22,151.89,10.13
2013-02-25,149.0,9.99
2013-02-26,150.02,10.18
2013-02-27,151.91,10.17
2013-02-28,151.61,10.21
2013-03-01,152.11,10.31
2013-03-04,152.92,10.37
2013-03-05,154.29,10.39
2013-03-06,154.5,10.52
2013-03-07,154.78,10.419
2013-03-08,155.44,10.465
2013-03-11,156.03,10.53
2013-03-12,155.68,10.415
2013-03-13,155.9,10.48
2013-03-14,156.73,10.54
2013-03-15,155.83,10.64
2013-03-18,154.97,10.589
2013-03-19,154.61,10.65
2013-03-20,155.69,10.73
2013-03-21,154.36,10.73
2013-03-22,155.6,10.77
2013-03-25,154.95,10.67
2013-03-26,156.19,10.765
2013-03-27,156.19,10.82
2013-03-28,156.67,10.8
2013-04-01,156.05,10.38
2013-04-02,156.82,10.505
2013-04-03,155.23,10.47
2013-04-04,155.86,10.9
2013-04-05,155.16,10.96
2013-04-08,156.21,11.07
2013-04-09,156.75,10.98
2013-04-10,158.67,11.21
2013-04-11,159.19,11.34
2013-04-12,158.8,11.36
2013-04-15,155.12,11.268
2013-04-16,157.41,11.38
2013-04-17,155.11,11.295
2013-04-18,154.14,11.215
2013-04-19,155.48,11.34
2013-04-22,156.17,11.33
2013-04-23,157.78,11.435
2013-04-24,157.88,11.505
2013-04-25,158.52,11.57
2013-04-26,158.24,11.54
2013-04-29,159.3,11.61
2013-04-30,159.68,11.7
2013-05-01,158.28,11.57
2013-05-02,159.75,11.615
2013-05-03,161.37,11.78
2013-05-06,161.78,11.73
2013-05-07,162.6,11.75
2013-05-08,163.34,11.85
2013-05-09,162.88,11.76
2013-05-10,163.41,11.76
2013-05-13,163.54,11.91
2013-05-14,165.23,11.99
2013-05-15,166.12,12.095
2013-05-16,165.34,11.92
2013-05-17,166.94,12.11
2013-05-20,166.93,12.19
2013-05-21,167.17,12.26
2013-05-22,165.93,12.13
2013-05-23,165.45,11.62
2013-05-24,165.31,11.405
2013-05-28,166.3,11.34
2013-05-29,165.22,11.15
2013-05-30,165.83,11.09
2013-05-31,163.45,10.84
2013-06-03,164.35,10.71
2013-06-04,163.56,11.02
2013-06-05,161.27,10.6
2013-06-06,162.73,10.59
2013-06-07,164.8,11.0
2013-06-10,164.8,11.14
2013-06-11,163.1,10.92
2013-06-12,161.75,10.95
2013-06-13,164.21,11.21
2013-06-14,163.18,10.86
2013-06-17,164.44,11.15
2013-06-18,165.74,11.34
2013-06-19,163.45,11.2
2013-06-20,159.4,10.735
2013-06-21,159.07,11.125
2013-06-24,157.06,10.82
2013-06-25,158.57,10.955
2013-06-26,160.14,10.905
2013-06-27,161.08,11.13
2013-06-28,160.42,11.22
2013-07-01,161.36,11.36
2013-07-02,161.21,11.44
2013-07-03,161.28,11.45
2013-07-05,163.02,11.6
2013-07-08,163.95,11.52
2013-07-09,165.13,11.58
2013-07-10,165.19,11.54
2013-07-11,167.44,11.88
2013-07-12,167.51,11.86
2013-07-15,168.15,11.97
2013-07-16,167.52,11.87
2013-07-17,167.95,11.98
2013-07-18,168.87,12.04
2013-07-19,169.17,11.95
2013-07-22,169.5,11.98
2013-07-23,169.14,11.97
2013-07-24,168.52,11.865
2013-07-25,168.93,11.65
2013-07-26,169.11,11.38
2013-07-29,168.59,11.13
2013-07-30,168.59,11.23
2013-07-31,168.71,11.225
2013-08-01,170.66,11.53
2013-08-02,170.95,11.71
2013-08-05,170.7,11.74
2013-08-06,169.73,11.75
2013-08-07,169.18,11.53
2013-08-08,169.8,11.475
2013-08-09,169.31,11.48
2013-08-12,169.11,11.47
2013-08-13,169.61,11.57
2013-08-14,168.74,11.51
2013-08-15,166.38,11.35
2013-08-16,165.83,11.345
2013-08-19,164.77,11.32
2013-08-20,165.58,11.22
2013-08-21,164.56,11.06
2013-08-22,166.06,11.13
2013-08-23,166.62,11.32
2013-08-26,166.0,11.19
2013-08-27,163.33,11.07
2013-08-28,163.91,11.1
2013-08-29,164.17,11.09
2013-08-30,163.65,10.87
2013-09-03,164.39,11.14
2013-09-04,165.75,11.31
2013-09-05,165.96,11.28
2013-09-06,166.04,11.32
2013-09-09,167.63,11.61
2013-09-10,168.87,11.7
2013-09-11,169.4,11.62
2013-09-12,168.95,11.54
2013-09-13,169.33,11.6
2013-09-16,170.31,11.75
2013-09-17,171.07,11.7
2013-09-18,173.05,12.059
2013-09-19,172.76,12.0
2013-09-20,170.72,11.9
2013-09-23,169.93,11.935
2013-09-24,169.53,11.95
2013-09-25,169.04,11.92
2013-09-26,169.69,12.11
2013-09-27,168.91,12.02
2013-09-30,168.01,11.92
2013-10-01,169.34,11.87
2013-10-02,169.18,11.81
2013-10-03,167.62,11.715
2013-10-04,168.89,11.74
2013-10-07,167.43,11.52
2013-10-08,165.48,11.48
2013-10-09,165.6,11.75
2013-10-10,169.17,11.92
2013-10-11,170.26,11.94
2013-10-14,170.94,11.96
2013-10-15,169.7,11.86
2013-10-16,172.07,11.969
2013-10-17,173.22,12.07
2013-10-18,174.39,12.08
2013-10-21,174.4,12.09
2013-10-22,175.41,12.145
2013-10-23,174.57,11.9
2013-10-24,175.15,12.015
2013-10-25,175.95,11.84
2013-10-28,176.23,11.88
2013-10-29,177.17,11.97
2013-10-30,176.29,11.97
2013-10-31,175.79,11.905
2013-11-01,176.21,11.78
2013-11-04,176.83,11.79
2013-11-05,176.27,11.691
2013-11-06,177.17,11.845
2013-11-07,174.93,11.63
2013-11-08,177.29,11.715
2013-11-11,177.32,11.7
2013-11-12,176.96,11.85
2013-11-13,178.38,11.94
2013-11-14,179.27,12.04
2013-11-15,180.05,12.21
2013-11-18,179.42,12.19
2013-11-19,179.03,12.115
2013-11-20,178.47,12.12
2013-11-21,179.91,12.17
2013-11-22,180.81,12.16
2013-11-25,180.63,12.07
2013-11-26,180.68,12.02
2013-11-27,181.12,12.07
2013-11-29,181.0,12.06
2013-12-02,180.53,12.03
2013-12-03,179.75,11.98
2013-12-04,179.73,11.89
2013-12-05,178.94,11.79
2013-12-06,180.94,11.94
2013-12-09,181.4,11.94
2013-12-10,180.75,11.96
2013-12-11,178.72,11.85
2013-12-12,178.13,11.89
2013-12-13,178.11,11.79
2013-12-16,179.22,11.72
2013-12-17,178.65,11.73
2013-12-18,181.7,11.87
2013-12-19,181.49,11.77
2013-12-20,181.56,11.81
2013-12-23,182.53,11.92
2013-12-24,182.93,11.76
2013-12-26,183.86,11.95
2013-12-27,183.85,12.01
2013-12-30,183.82,12.12
2013-12-31,184.69,12.139
2014-01-02,182.92,11.94
2014-01-03,182.89,12.01
2014-01-06,182.36,11.97
2014-01-07,183.48,12.02
2014-01-08,183.52,12.04
2014-01-09,183.64,12.0
2014-01-10,184.14,12.08
2014-01-13,181.69,12.0
2014-01-14,183.67,11.97
2014-01-15,184.66,12.06
2014-01-16,184.42,12.02
2014-01-17,183.64,12.05
2014-01-21,184.18,12.07
2014-01-22,184.3,12.1
2014-01-23,182.79,11.86
2014-01-24,178.89,11.68
2014-01-27,178.01,11.53
2014-01-28,179.07,11.63
2014-01-29,177.35,11.62
2014-01-30,179.23,11.635
2014-01-31,178.18,11.33
2014-02-03,174.17,11.1
2014-02-04,175.39,11.11
2014-02-05,175.17,11.13
2014-02-06,177.48,11.26
2014-02-07,179.68,11.44
2014-02-10,180.01,11.39
2014-02-11,181.98,11.55
2014-02-12,182.07,11.53
2014-02-13,183.01,11.43
2014-02-14,184.02,11.38
2014-02-18,184.24,11.63
2014-02-19,183.02,11.49
2014-02-20,184.1,11.42
2014-02-21,183.89,11.51
2014-02-24,184.91,11.64
2014-02-25,184.84,11.6
2014-02-26,184.85,11.55
2014-02-27,185.82,11.55
2014-02-28,186.29,11.61
2014-03-03,184.98,11.34
2014-03-04,187.58,11.63
2014-03-05,187.75,11.5
2014-03-06,188.18,11.72
2014-03-07,188.26,11.64
2014-03-10,188.16,11.59
2014-03-11,187.23,11.47
2014-03-12,187.28,11.36
2014-03-13,185.18,11.17
2014-03-14,184.66,11.04
2014-03-17,186.33,11.16
2014-03-18,187.66,11.15
2014-03-19,186.66,11.09
2014-03-20,187.75,10.93
2014-03-21,186.2,10.88
2014-03-24,185.43,10.92
2014-03-25,186.31,10.97
2014-03-26,184.97,11.05
2014-03-27,184.58,11.21
2014-03-28,185.49,11.33
2014-03-31,187.01,11.33
2014-04-01,188.25,11.36
2014-04-02,188.88,11.46
2014-04-03,188.63,11.4
2014-04-04,186.4,11.35
2014-04-07,184.34,11.24
2014-04-08,185.1,11.0
2014-04-09,187.09,11.16
2014-04-10,183.16,10.84
2014-04-11,181.51,10.8
2014-04-14,182.94,10.95
2014-04-15,184.2,10.94
2014-04-16,186.13,11.15
2014-04-17,186.39,11.18
2014-04-21,187.04,11.18
2014-04-22,187.89,11.1
2014-04-23,187.45,11.13
2014-04-24,187.83,11.09
2014-04-25,186.29,11.02
2014-04-28,186.88,11.08
2014-04-29,187.75,11.11
2014-04-30,188.31,11.08
2014-05-01,188.33,11.22
2014-05-02,188.06,11.2
2014-05-05,188.42,11.17
2014-05-06,186.78,11.14
2014-05-07,187.88,11.09
2014-05-08,187.68,11.05
2014-05-09,187.96,11.14
2014-05-12,189.79,11.15
2014-05-13,189.96,11.3
2014-05-14,189.06,11.24
2014-05-15,187.4,11.13
2014-05-16,188.05,11.15
2014-05-19,188.74,11.17
2014-05-20,187.55,11.04
2014-05-21,189.13,11.17
2014-05-22,189.59,11.28
2014-05-23,190.35,11.39
2014-05-27,191.52,11.48
2014-05-28,191.38,11.43
2014-05-29,192.37,11.56
2014-05-30,192.68,11.58
2014-06-02,192.9,11.72
2014-06-03,192.8,11.7
2014-06-04,193.19,11.78
2014-06-05,194.45,11.81
2014-06-06,195.38,11.81
2014-06-09,195.58,11.8
2014-06-10,195.6,11.7
2014-06-11,194.92,11.73
2014-06-12,193.54,11.77
2014-06-13,194.13,11.83
2014-06-16,194.29,11.83
2014-06-17,194.83,11.81
2014-06-18,196.26,11.97
2014-06-19,196.48,12.18
2014-06-20,195.94,12.19
2014-06-23,195.88,12.09
2014-06-24,194.7,12.09
2014-06-25,195.58,12.05
2014-06-26,195.44,12.01
2014-06-27,195.82,11.98
2014-06-30,195.72,12.04
2014-07-01,197.03,12.25
2014-07-02,197.23,12.22
2014-07-03,198.2,12.18
2014-07-07,197.51,12.09
2014-07-08,196.24,12.05
2014-07-09,197.12,12.13
2014-07-10,196.34,11.92
2014-07-11,196.61,11.94
2014-07-14,197.6,12.08
2014-07-15,197.23,12.12
2014-07-16,197.96,12.14
2014-07-17,195.71,12.06
2014-07-18,197.71,12.12
2014-07-21,197.34,12.1
2014-07-22,198.2,12.14
2014-07-23,198.64,12.15
2014-07-24,198.65,12.09
2014-07-25,197.72,12.13
2014-07-28,197.8,12.2
2014-07-29,196.95,12.17
2014-07-30,196.98,12.18
2014-07-31,193.09,12.0
2014-08-01,192.5,11.99
2014-08-04,193.89,12.01
2014-08-05,192.01,11.82
